ID;Aktywny (0 lub 1);Nazwa;Kategorie (x,y,z...);Cena bez podatku. (netto);ID reguły podatku;Koszt własny;W sprzedaży (0 lub 1);Wartość rabatu;Procent rabatu;Rabat od dnia (rrrr-mm-dd);Rabat do dnia (rrrr-mm-dd);Indeks #;Kod dostawcy;Dostawca;Marka;kod EAN13;Kod kreskowy UPC;MPN;Podatek ekologiczny;Szerokość;Wysokość;Głębokość;Waga;Czas dostawy produktów dostępnych w magazynie:;Czas dostawy wyprzedanych produktów z możliwością rezerwacji:;Ilość;Minimalna ilość;Niski poziom produktów w magazynie;Wyślij do mnie e-mail, gdy ilość jest poniżej tego poziomu;Widoczność;Dodatkowe koszty przesyłki;Jednostka dla ceny za jednostkę;Cena za jednostkę;Podsumowanie;Opis;Tagi (x,y,z...);Meta-tytuł;Słowa kluczowe meta;Opis meta;Przepisany URL;Etykieta, gdy w magazynie;Etykieta kiedy dozwolone ponowne zamówienie;Dostępne do zamówienia (0 = Nie, 1 = Tak);Data dostępności produktu;Data wytworzenia produktu;Pokaż cenę (0 = Nie, 1 = Tak);Adresy URL zdjęcia (x,y,z...);Tekst alternatywny dla zdjęć (x,y,z...);Usuń istniejące zdjęcia (0 = Nie, 1 = Tak);Cecha(Nazwa:Wartość:Pozycja:Indywidualne);Dostępne tylko online (0 = Nie, 1 = Tak);Stan:;Konfigurowalny (0 = Nie, 1 = Tak);Można wgrywać pliki (0 = Nie, 1 = Tak);Pola tekstowe (0 = Nie, 1 = Tak);Akcja kiedy brak na stanie;Wirtualny produkt (0 = No, 1 = Yes);Adres URL pliku;Ilość dozwolonych pobrań;Data wygaśnięcia (rrrr-mm-dd);Liczba dni;ID / Nazwa sklepu;Zaawansowane zarządzanie magazynem;Zależny od stanu magazynowego;Magazyn;Akcesoria (x,y,z...)
11;1;Lampa Bylight Soul 02 Szara;Lampy wiszace;446.34;1;;0;;;;;;;;;;;;;;;;;;;82;1;1;1;both;;;;<dl><dt>Wysokość</dt><dd>18,5 cm</dd><dt>Średnica</dt><dd>42,5 cm</dd><dt>Długość kabla</dt><dd>2 m</dd><dt>Moc</dt><dd>Max 60W</dd><dt>Gwint</dt><dd>E27</dd></dl>;<p>Bylight Soul - Jak z modnej kawiarenki </p><p>Bylight Soul to projekt naszej warszawskiej ekipy, który pokochały kawiarnie z całej Polski - świetnie wpasowują się w klimat chillout’u - najlepiej w otoczeniu gołych cegieł i drewnianych krzeseł, kiedy w powietrzu unosi się zapach świeżo zmielonej kawy. To lampa, która dobrze czuje się w kuchni czy jadalni, nadając jej świetny, unikalny klimat. Wybierz lampę Bylight Soul do swojego domu - do wyboru masz różne kolory, choć możesz zawsze wybrać klasyczną czerń lub biel. </p><p>Czas realizacji około 7 dni roboczych.</p><p>Materiał: metal, malowana na szaro.</p><p>W zestawie nie ma żarówki - zapraszamy do działu żarówki dekoracyjne aby wybrać pożądany model.</p>;;Meta title-11;Meta keywords-11;Meta description-11;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn2.bylight.waynet.pl/5350-large_default/lampa-bylight-soul-02-szara.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
12;1;Lampa Bylight Soul 02 Nikiel;Lampy wiszace;893.5;1;;0;;;;;;;;;;;;;;;;;;;66;1;1;1;both;;;;<dl><dt>Wysokość</dt><dd>18,5 cm</dd><dt>Średnica</dt><dd>42,5 cm</dd><dt>Długość kabla</dt><dd>2 m</dd><dt>Moc</dt><dd>Max 60W</dd><dt>Gwint</dt><dd>E27</dd></dl>;<p>Bylight Soul - Jak z modnej kawiarenki </p><p>Bylight Soul to projekt naszej warszawskiej ekipy, który pokochały kawiarnie z całej Polski - świetnie wpasowują się w klimat chillout’u - najlepiej w otoczeniu gołych cegieł i drewnianych krzeseł, kiedy w powietrzu unosi się zapach świeżo zmielonej kawy. To lampa, która dobrze czuje się w kuchni czy jadalni, nadając jej świetny, unikalny klimat. Wybierz lampę Bylight Soul do swojego domu - do wyboru masz różne kolory, choć możesz zawsze wybrać klasyczną czerń lub biel. </p><p>Czas realizacji około 7 dni roboczych.</p><p>Materiał: metal, nikiel drapany</p><p>W zestawie nie ma żarówki - zapraszamy do działu żarówki dekoracyjne aby wybrać pożądany model.</p>;;Meta title-12;Meta keywords-12;Meta description-12;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://bylight.waynet.pl/5334-large_default/lampa-bylight-soul-02-nikiel.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
13;1;Lampa Bylight Soul 02 Mosiądz;Lampy wiszace;1218.7;1;;0;;;;;;;;;;;;;;;;;;;82;1;1;1;both;;;;<dl><dt>Wysokość</dt><dd>18,5 cm</dd><dt>Średnica</dt><dd>42,5 cm</dd><dt>Długość kabla</dt><dd>2 m</dd><dt>Moc</dt><dd>Max 60W</dd><dt>Gwint</dt><dd>E27</dd></dl>;<p>Bylight Soul - Jak z modnej kawiarenki </p><p>Bylight Soul to projekt naszej warszawskiej ekipy, który pokochały kawiarnie z całej Polski - świetnie wpasowują się w klimat chillout’u - najlepiej w otoczeniu gołych cegieł i drewnianych krzeseł, kiedy w powietrzu unosi się zapach świeżo zmielonej kawy. To lampa, która dobrze czuje się w kuchni czy jadalni, nadając jej świetny, unikalny klimat. Wybierz lampę Bylight Soul do swojego domu - do wyboru masz różne kolory, choć możesz zawsze wybrać klasyczną czerń lub biel.</p><p>Lampa wykonana z mosiądzu - ulega procesowi starzenia.</p><p> Czas realizacji około 15 dni roboczych.</p><p>Materiał: metal, galwanizowana w mosiądz</p><p>W zestawie nie ma żarówki - zapraszamy do działu żarówki dekoracyjne aby wybrać pożądany model.</p>;;Meta title-13;Meta keywords-13;Meta description-13;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn2.bylight.waynet.pl/5338-large_default/lampa-bylight-soul-02-mosiadz.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
14;1;Lampa Bylight Soul 02 Miedź;Lampy wiszace;1381.3;1;;0;;;;;;;;;;;;;;;;;;;76;1;1;1;both;;;;<dl><dt>Wysokość</dt><dd>18,5 cm</dd><dt>Średnica</dt><dd>42,5 cm</dd><dt>Długość kabla</dt><dd>2 m</dd><dt>Moc</dt><dd>Max 60W</dd><dt>Gwint</dt><dd>E27</dd></dl>;<p>Bylight Soul - Jak z modnej kawiarenki </p><p>Bylight Soul to projekt naszej warszawskiej ekipy, który pokochały kawiarnie z całej Polski - świetnie wpasowują się w klimat chillout’u - najlepiej w otoczeniu gołych cegieł i drewnianych krzeseł, kiedy w powietrzu unosi się zapach świeżo zmielonej kawy. To lampa, która dobrze czuje się w kuchni czy jadalni, nadając jej świetny, unikalny klimat. Wybierz lampę Bylight Soul do swojego domu - do wyboru masz różne kolory, choć możesz zawsze wybrać klasyczną czerń lub biel.</p><p>Lampa wykonana z miedzi - ulega procesowi starzenia.</p><p> Czas realizacji około 15 dni roboczych.</p><p>Materiał: metal, galwanizowana w mosiądz</p><p>W zestawie nie ma żarówki - zapraszamy do działu żarówki dekoracyjne aby wybrać pożądany model.</p>;;Meta title-14;Meta keywords-14;Meta description-14;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn3.bylight.waynet.pl/8854-large_default/lampa-bylight-soul-02-miedz.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
15;1;Lampa Bylight Soul 03 Biała;Lampy wiszace;446.34;1;;0;;;;;;;;;;;;;;;;;;;20;1;1;1;both;;;;<dl><dt>Wysokość</dt><dd>22 cm</dd><dt>Średnica</dt><dd>41,5 cm</dd><dt>Długość kabla</dt><dd>2 m</dd><dt>Moc</dt><dd>Max 60W</dd><dt>Gwint</dt><dd>E27</dd></dl>;<p></p><p>Bylight Soul - Jak z modnej kawiarenki </p><p>Bylight Soul to projekt naszej warszawskiej ekipy, który pokochały kawiarnie z całej Polski - świetnie wpasowują się w klimat chillout’u - najlepiej w otoczeniu gołych cegieł i drewnianych krzeseł, kiedy w powietrzu unosi się zapach świeżo zmielonej kawy. To lampa, która dobrze czuje się w kuchni czy jadalni, nadając jej świetny, unikalny klimat. Wybierz lampę Bylight Soul do swojego domu - do wyboru masz różne kolory, choć możesz zawsze wybrać klasyczną czerń lub biel. </p><p>Czas realizacji około 7 dni roboczych.</p><p>Materiał: metal, malowana na biało</p><p>W zestawie nie ma żarówki - zapraszamy do działu żarówki dekoracyjne aby wybrać pożądany model. </p>;;Meta title-15;Meta keywords-15;Meta description-15;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn3.bylight.waynet.pl/5314-large_default/lampa-bylight-soul-03-biala.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
16;1;Lampa Bylight Soul 03 Czarna;Lampy wiszace;446.34;1;;0;;;;;;;;;;;;;;;;;;;8;1;1;1;both;;;;<dl><dt>Wysokość</dt><dd>22 cm</dd><dt>Średnica</dt><dd>41,5 cm</dd><dt>Długość kabla</dt><dd>2 m</dd><dt>Moc</dt><dd>Max 60W</dd><dt>Gwint</dt><dd>E27</dd></dl>;<p></p><p>Bylight Soul - Jak z modnej kawiarenki </p><p>Bylight Soul to projekt naszej warszawskiej ekipy, który pokochały kawiarnie z całej Polski - świetnie wpasowują się w klimat chillout’u - najlepiej w otoczeniu gołych cegieł i drewnianych krzeseł, kiedy w powietrzu unosi się zapach świeżo zmielonej kawy. To lampa, która dobrze czuje się w kuchni czy jadalni, nadając jej świetny, unikalny klimat. Wybierz lampę Bylight Soul do swojego domu - do wyboru masz różne kolory, choć możesz zawsze wybrać klasyczną czerń lub biel. </p><p>Czas realizacji około 7 dni roboczych.</p><p>Materiał: metal, malowana na czarno.</p><p>W zestawie nie ma żarówki - zapraszamy do działu żarówki dekoracyjne aby wybrać pożądany model. </p>;;Meta title-16;Meta keywords-16;Meta description-16;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn2.bylight.waynet.pl/5318-large_default/lampa-bylight-soul-03-czarna.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
17;1;Lampa Bylight Soul 03 Szara;Lampy wiszace;446.34;1;;0;;;;;;;;;;;;;;;;;;;56;1;1;1;both;;;;<dl><dt>Wysokość</dt><dd>22 cm</dd><dt>Średnica</dt><dd>41,5 cm</dd><dt>Długość kabla</dt><dd>2 m</dd><dt>Moc</dt><dd>Max 60W</dd><dt>Gwint</dt><dd>E27</dd></dl>;<p></p><p>Bylight Soul - Jak z modnej kawiarenki </p><p>Bylight Soul to projekt naszej warszawskiej ekipy, który pokochały kawiarnie z całej Polski - świetnie wpasowują się w klimat chillout’u - najlepiej w otoczeniu gołych cegieł i drewnianych krzeseł, kiedy w powietrzu unosi się zapach świeżo zmielonej kawy. To lampa, która dobrze czuje się w kuchni czy jadalni, nadając jej świetny, unikalny klimat. Wybierz lampę Bylight Soul do swojego domu - do wyboru masz różne kolory, choć możesz zawsze wybrać klasyczną czerń lub biel. </p><p>Czas realizacji około 7 dni roboczych.</p><p>Materiał: metal, malowana na szaro.</p><p>W zestawie nie ma żarówki - zapraszamy do działu żarówki dekoracyjne aby wybrać pożądany model. </p>;;Meta title-17;Meta keywords-17;Meta description-17;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://bylight.waynet.pl/5322-large_default/lampa-bylight-soul-03-szara.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
18;1;Lampa Bylight Soul 03 Surowa;Lampy wiszace;405.69;1;;0;;;;;;;;;;;;;;;;;;;40;1;1;1;both;;;;<dl><dt>Wysokość</dt><dd>22 cm</dd><dt>Średnica</dt><dd>41,5 cm</dd><dt>Długość kabla</dt><dd>2 m</dd><dt>Moc</dt><dd>Max 60W</dd><dt>Gwint</dt><dd>E27</dd></dl>;<p></p><p>Bylight Soul - Jak z modnej kawiarenki </p><p>Bylight Soul to projekt naszej warszawskiej ekipy, który pokochały kawiarnie z całej Polski - świetnie wpasowują się w klimat chillout’u - najlepiej w otoczeniu gołych cegieł i drewnianych krzeseł, kiedy w powietrzu unosi się zapach świeżo zmielonej kawy. To lampa, która dobrze czuje się w kuchni czy jadalni, nadając jej świetny, unikalny klimat. Wybierz lampę Bylight Soul do swojego domu - do wyboru masz różne kolory, choć możesz zawsze wybrać klasyczną czerń lub biel. </p><p>Czas realizacji około 7 dni roboczych.</p><p>Materiał: metal, stal surowa.</p><p>Ze względu na to, iż stal surowa rdzewieje, po pewnym czasie lampa zacznie delikatnie korodować. Aby przywrócić jej blask można ją wtedy wypolerować pasta do metalu. </p><p>Jeżeli nie chcemy efektu starzenia proponujemy polakierowanie lampy lakierem bezbarwnym - poniżej w menu można wybrać taką opcję.</p><p>W zestawie nie ma żarówki - zapraszamy do działu żarówki dekoracyjne aby wybrać pożądany model. </p>;;Meta title-18;Meta keywords-18;Meta description-18;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn3.bylight.waynet.pl/5326-large_default/lampa-bylight-soul-03-surowa.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
19;1;Lampa Bylight Soul 03 Nikiel;Lampy wiszace;649.59;1;;0;;;;;;;;;;;;;;;;;;;84;1;1;1;both;;;;<dl><dt>Wysokość</dt><dd>22 cm</dd><dt>Średnica</dt><dd>41,5 cm</dd><dt>Długość kabla</dt><dd>2 m</dd><dt>Moc</dt><dd>Max 60W</dd><dt>Gwint</dt><dd>E27</dd></dl>;<p></p><p>Bylight Soul - Jak z modnej kawiarenki </p><p>Bylight Soul to projekt naszej warszawskiej ekipy, który pokochały kawiarnie z całej Polski - świetnie wpasowują się w klimat chillout’u - najlepiej w otoczeniu gołych cegieł i drewnianych krzeseł, kiedy w powietrzu unosi się zapach świeżo zmielonej kawy. To lampa, która dobrze czuje się w kuchni czy jadalni, nadając jej świetny, unikalny klimat. Wybierz lampę Bylight Soul do swojego domu - do wyboru masz różne kolory, choć możesz zawsze wybrać klasyczną czerń lub biel. </p><p>Czas realizacji około 7 dni roboczych.</p><p>Materiał: metal, nikiel drapany</p><p>W zestawie nie ma żarówki - zapraszamy do działu żarówki dekoracyjne aby wybrać pożądany model.</p>;;Meta title-19;Meta keywords-19;Meta description-19;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://bylight.waynet.pl/5310-large_default/lampa-bylight-soul-03-nikiel.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
20;1;Lampa Bylight Soul 03 Miedź;Lampy wiszace;1381.3;1;;0;;;;;;;;;;;;;;;;;;;49;1;1;1;both;;;;<dl><dt>Wysokość</dt><dd>22 cm</dd><dt>Średnica</dt><dd>41,5 cm</dd><dt>Długość kabla</dt><dd>2 m</dd><dt>Moc</dt><dd>Max 60W</dd><dt>Gwint</dt><dd>E27</dd></dl>;<p>Bylight Soul - Jak z modnej kawiarenki </p><p>Bylight Soul to projekt naszej warszawskiej ekipy, który pokochały kawiarnie z całej Polski - świetnie wpasowują się w klimat chillout’u - najlepiej w otoczeniu gołych cegieł i drewnianych krzeseł, kiedy w powietrzu unosi się zapach świeżo zmielonej kawy. To lampa, która dobrze czuje się w kuchni czy jadalni, nadając jej świetny, unikalny klimat. Wybierz lampę Bylight Soul do swojego domu - do wyboru masz różne kolory, choć możesz zawsze wybrać klasyczną czerń lub biel. </p><p>Czas realizacji około 15 dni roboczych.</p><p>Materiał: miedź.</p><p>W zestawie nie ma żarówki - zapraszamy do działu żarówki dekoracyjne aby wybrać pożądany model.</p>;;Meta title-20;Meta keywords-20;Meta description-20;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn2.bylight.waynet.pl/5330-large_default/lampa-bylight-soul-03-miedz.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
21;1;Lampa ByLight Soul 04 Biała;Lampy wiszace;446.34;1;;0;;;;;;;;;;;;;;;;;;;31;1;1;1;both;;;;<dl><dt>Wysokość</dt><dd>23,5 cm</dd><dt>Średnica</dt><dd>34,7 cm</dd><dt>Długość kabla</dt><dd>2 m</dd><dt>Moc</dt><dd>Max 60W</dd><dt>Gwint</dt><dd>E27</dd></dl>;<p>Bylight Soul - Jak z modnej kawiarenki </p><p>Bylight Soul to projekt naszej warszawskiej ekipy, który pokochały kawiarnie z całej Polski - świetnie wpasowują się w klimat chillout’u - najlepiej w otoczeniu gołych cegieł i drewnianych krzeseł, kiedy w powietrzu unosi się zapach świeżo zmielonej kawy. To lampa, która dobrze czuje się w kuchni czy jadalni, nadając jej świetny, unikalny klimat. Wybierz lampę Bylight Soul do swojego domu - do wyboru masz różne kolory i wykończenia.</p><p>Czas realizacji około 7 dni roboczych.</p><p>Materiał: metal, malowana na biało</p><p>W zestawie nie ma żarówki - zapraszamy do działu żarówki dekoracyjne aby wybrać pożądany model.</p>;;Meta title-21;Meta keywords-21;Meta description-21;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://bylight.waynet.pl/5294-large_default/lampa-bylight-soul-04-biala.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
22;1;Lampa ByLight Soul 04 Czarna;Lampy wiszace;446.34;1;;0;;;;;;;;;;;;;;;;;;;23;1;1;1;both;;;;<dl><dt>Wysokość</dt><dd>23,5 cm</dd><dt>Średnica</dt><dd>34,7 cm</dd><dt>Długość kabla</dt><dd>2 m</dd><dt>Moc</dt><dd>Max 60W</dd><dt>Gwint</dt><dd>E27</dd></dl>;<p>Bylight Soul - Jak z modnej kawiarenki </p><p>Bylight Soul to projekt naszej warszawskiej ekipy, który pokochały kawiarnie z całej Polski - świetnie wpasowują się w klimat chillout’u - najlepiej w otoczeniu gołych cegieł i drewnianych krzeseł, kiedy w powietrzu unosi się zapach świeżo zmielonej kawy. To lampa, która dobrze czuje się w kuchni czy jadalni, nadając jej świetny, unikalny klimat. Wybierz lampę Bylight Soul do swojego domu - do wyboru masz różne kolory i wykończenia.</p><p>Czas realizacji około 7 dni roboczych.</p><p>Materiał: metal, malowana na czarno</p><p>W zestawie nie ma żarówki - zapraszamy do działu żarówki dekoracyjne aby wybrać pożądany model.</p>;;Meta title-22;Meta keywords-22;Meta description-22;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn2.bylight.waynet.pl/5298-large_default/lampa-bylight-soul-04-czarna.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
23;1;Lampa ByLight Soul 04 Szara;Lampy wiszace;446.34;1;;0;;;;;;;;;;;;;;;;;;;40;1;1;1;both;;;;<dl><dt>Wysokość</dt><dd>23,5 cm</dd><dt>Średnica</dt><dd>34,7 cm</dd><dt>Długość kabla</dt><dd>2 m</dd><dt>Moc</dt><dd>Max 60W</dd><dt>Gwint</dt><dd>E27</dd></dl>;<p>Bylight Soul - Jak z modnej kawiarenki </p><p>Bylight Soul to projekt naszej warszawskiej ekipy, który pokochały kawiarnie z całej Polski - świetnie wpasowują się w klimat chillout’u - najlepiej w otoczeniu gołych cegieł i drewnianych krzeseł, kiedy w powietrzu unosi się zapach świeżo zmielonej kawy. To lampa, która dobrze czuje się w kuchni czy jadalni, nadając jej świetny, unikalny klimat. Wybierz lampę Bylight Soul do swojego domu - do wyboru masz różne kolory i wykończenia.</p><p>Czas realizacji około 7 dni roboczych.</p><p>Materiał: metal, malowana na szaro.</p><p>W zestawie nie ma żarówki - zapraszamy do działu żarówki dekoracyjne aby wybrać pożądany model.</p>;;Meta title-23;Meta keywords-23;Meta description-23;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://bylight.waynet.pl/5302-large_default/lampa-bylight-soul-04-szara.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
24;1;Lampa ByLight Soul 04 Surowa;Lampy wiszace;405.69;1;;0;;;;;;;;;;;;;;;;;;;91;1;1;1;both;;;;<dl><dt>Wysokość</dt><dd>23,5 cm</dd><dt>Średnica</dt><dd>34,7 cm</dd><dt>Długość kabla</dt><dd>2 m</dd><dt>Moc</dt><dd>Max 60W</dd><dt>Gwint</dt><dd>E27</dd></dl>;<p>Bylight Soul - Jak z modnej kawiarenki </p><p>Bylight Soul to projekt naszej warszawskiej ekipy, który pokochały kawiarnie z całej Polski - świetnie wpasowują się w klimat chillout’u - najlepiej w otoczeniu gołych cegieł i drewnianych krzeseł, kiedy w powietrzu unosi się zapach świeżo zmielonej kawy. To lampa, która dobrze czuje się w kuchni czy jadalni, nadając jej świetny, unikalny klimat. Wybierz lampę Bylight Soul do swojego domu - do wyboru masz różne kolory i wykończenia.</p><p>Czas realizacji około 7 dni roboczych.</p><p>Materiał: metal, surowa stal.</p><p>Ze względu na to, iż stal surowa rdzewieje, po pewnym czasie lampa zacznie delikatnie korodować. Aby przywrócić jej blask można ją wtedy wypolerować pasta do metalu. </p><p>Jeżeli nie chcemy efektu starzenia proponujemy polakierowanie lampy lakierem bezbarwnym - poniżej w menu można wybrać taką opcję.</p><p>W zestawie nie ma żarówki - zapraszamy do działu żarówki dekoracyjne aby wybrać pożądany model.</p>;;Meta title-24;Meta keywords-24;Meta description-24;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://bylight.waynet.pl/5306-large_default/lampa-bylight-soul-04-surowa.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
25;1;Lampa ByLight Soul 04 Nikiel;Lampy wiszace;893.5;1;;0;;;;;;;;;;;;;;;;;;;76;1;1;1;both;;;;<dl><dt>Wysokość</dt><dd>23,5 cm</dd><dt>Średnica</dt><dd>34,7 cm</dd><dt>Długość kabla</dt><dd>2 m</dd><dt>Moc</dt><dd>Max 60W</dd><dt>Gwint</dt><dd>E27</dd></dl>;<p>Bylight Soul - Jak z modnej kawiarenki </p><p>Bylight Soul to projekt naszej warszawskiej ekipy, który pokochały kawiarnie z całej Polski - świetnie wpasowują się w klimat chillout’u - najlepiej w otoczeniu gołych cegieł i drewnianych krzeseł, kiedy w powietrzu unosi się zapach świeżo zmielonej kawy. To lampa, która dobrze czuje się w kuchni czy jadalni, nadając jej świetny, unikalny klimat. Wybierz lampę Bylight Soul do swojego domu - do wyboru masz różne kolory i wykończenia.</p><p>Czas realizacji około 7 dni roboczych.</p><p>Materiał: metal, nikiel drapany.</p><p>W zestawie nie ma żarówki - zapraszamy do działu żarówki dekoracyjne aby wybrać pożądany model.</p>;;Meta title-25;Meta keywords-25;Meta description-25;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn3.bylight.waynet.pl/5290-large_default/lampa-bylight-soul-04-1-kolor.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
26;1;Lampa ByLight Soul 04 Mosiądz szczotkowany;Lampy wiszace;1218.7;1;;0;;;;;;;;;;;;;;;;;;;44;1;1;1;both;;;;<dl><dt>Wysokość</dt><dd>23,5 cm</dd><dt>Średnica</dt><dd>34,7 cm</dd><dt>Długość kabla</dt><dd>2 m</dd><dt>Moc</dt><dd>Max 60W</dd><dt>Gwint</dt><dd>E27</dd></dl>;<p>Bylight Soul - Jak z modnej kawiarenki </p><p>Bylight Soul to projekt naszej warszawskiej ekipy, który pokochały kawiarnie z całej Polski - świetnie wpasowują się w klimat chillout’u - najlepiej w otoczeniu gołych cegieł i drewnianych krzeseł, kiedy w powietrzu unosi się zapach świeżo zmielonej kawy. To lampa, która dobrze czuje się w kuchni czy jadalni, nadając jej świetny, unikalny klimat. Wybierz lampę Bylight Soul do swojego domu - do wyboru masz różne kolory i wykończenia.</p><p>Czas realizacji około 7 dni roboczych.</p><p>Materiał: metal, mosiądz szczotkowany</p><p>W zestawie nie ma żarówki - zapraszamy do działu żarówki dekoracyjne aby wybrać pożądany model.</p>;;Meta title-26;Meta keywords-26;Meta description-26;;Dostępny;Niedostępny;1;;2021-01-01 10:10:10;1;https://cdn2.bylight.waynet.pl/8999-large_default/lampa-bylight-soul-04-biala.jpg;;0;;0;new;0;0;0;0;0;;;;;0;0;0;0;
